Unnamed: 0,adapter_dir,prompt_len,output_len,request_latency,first_token_latency,req_time,interaction_id,req_id,sys_len,app,input99app,sys99app,output99app,priorityfactor,app_limit,llmcalls,llmcalls_made,throughput,service_received,inputratio,sysratio,outratio,service_ratio,tokenpersec
110,dummy-lora-7b-rank-8-75,625,5,5.993127822875977,5.879034996032715,0.0,53510,118,0,2,12115,1,177,1,2000,1,1,43.82396455886655,0.9473524099910039,0.051588939331407346,0.0,0.02824858757062147,0.10808611447265029,5565.643498976052
111,dummy-lora-7b-rank-8-30,166,9,6.175719499588013,5.878313064575195,0.0,53509,119,0,2,12115,1,177,1,2000,1,1,30.2616182451201,0.3880108967234882,0.013702022286421792,0.0,0.05084745762711865,0.11539693754065909,618.6819730113443
112,dummy-lora-7b-rank-8-76,361,6,6.016337633132935,5.876933574676514,0.0,53508,120,0,2,12115,1,177,1,2000,1,1,43.040353820657664,0.7000827853072972,0.029797771357820885,0.0,0.03389830508474576,0.09759438152731241,2675.6753291842183
113,dummy-lora-7b-rank-8-77,207,5,5.989735841751099,5.875807523727417,0.0,53507,121,0,2,12115,1,177,1,2000,1,1,43.88724495134456,0.6458748195730378,0.017086256706562112,0.0,0.02824858757062147,0.07358343184780505,1904.7064308883541
114,dummy-lora-7b-rank-8-78,556,6,6.013390064239502,5.874402761459351,0.0,53506,122,0,2,12115,1,177,1,2000,1,1,43.1694110180031,0.8179893294177046,0.04589352042921997,0.0,0.03389830508474576,0.1136901305987115,4086.7042430376273
115,dummy-lora-7b-rank-8-79,1330,6,6.012915134429932,5.873488903045654,0.0,53505,123,0,2,12115,1,177,1,2000,1,1,43.03350912112942,1.2736331700546217,0.10978126289723483,0.0,0.03389830508474576,0.17757787306672634,9625.161540092613
116,dummy-lora-7b-rank-8-80,176,6,6.011649131774902,5.872321367263794,0.0,53504,124,0,2,12115,1,177,1,2000,1,1,43.06392211956884,0.5908661189970665,0.01452744531572431,0.0,0.03389830508474576,0.08232405548521583,1349.3362264131572
117,dummy-lora-7b-rank-8-81,469,7,6.034350156784058,5.871280670166016,0.0,112511,125,0,2,12115,1,177,1,2000,1,1,42.92648578943598,0.7224428537508739,0.038712340074288074,0.0,0.03954802259887006,0.1178083852720282,2961.9275194710826
118,dummy-lora-7b-rank-8-14,19,1,5.871267318725586,5.86982536315918,0.0,6112,126,0,2,3510,1,263,1,2000,1,1,693.5026455026455,9.027787300819268,0.005413105413105413,0.0,0.0038022813688212928,0.013017668150747999,14563.555555555555
119,dummy-lora-7b-rank-8-26,41,1,5.870273113250732,5.86899209022522,0.0,160999,127,0,2,24866,1,590,1,2000,7,2,780.6260934301135,3.933315934666821,0.00164883777044961,0.0,0.001694915254237288,0.005038668278924186,33566.92201749488
120,dummy-lora-7b-rank-8-30,447,2,5.900761842727661,5.8677263259887695,0.0,161001,128,0,2,24866,1,590,1,2000,5,2,60.540902562770185,0.7493757238930415,0.01797635325343843,0.0,0.003389830508474576,0.024756014270387584,13651.973527904678
121,dummy-lora-7b-rank-8-82,553,9,6.164191246032715,5.8665032386779785,0.0,237803,129,0,2,9357,1,345,1,2000,1,1,30.232994872632737,0.3737942047638443,0.05910013893341883,0.0,0.02608695652173913,0.11127405197689709,1918.1155635859213
122,dummy-lora-7b-rank-8-83,264,5,7.21441912651062,7.120190143585205,0.0,237802,130,0,2,9357,1,345,1,2000,1,1,53.06223037510279,0.6070285031132381,0.028214171208720745,0.0,0.014492753623188406,0.05719967845509756,2907.810224555633
123,dummy-lora-7b-rank-8-84,947,2,7.135203838348389,7.12026834487915,0.0,237800,131,0,2,9357,1,345,1,2000,2,2,133.9092012004342,7.552603143384819,0.10120765202522176,0.0,0.005797101449275362,0.11280185492377248,63673.82517080646
124,dummy-lora-7b-rank-8-85,1063,3,7.158430576324463,7.1186370849609375,0.0,231804,132,0,2,9357,1,345,1,2000,1,1,75.38921309000276,3.2918974364549825,0.11360478785935663,0.0,0.008695652173913044,0.13099609220718272,26863.689597737648
125,dummy-lora-7b-rank-8-14,45,1,7.117799997329712,7.11750602722168,0.0,231803,133,0,2,9357,1,345,1,2000,2,1,3401.706407137064,36.07963833136346,0.0048092337287592175,0.0,0.002898550724637681,0.01060633517803458,159880.201135442
126,dummy-lora-7b-rank-8-57,179,65,14.741739511489868,7.116277456283569,0.0,4471,134,0,2,2558,1,1245,1,2000,14,14,8.52407362720022,0.022869986578557527,0.06997654417513682,0.0,0.05220883534136546,0.17439421485786774,40.5221346277672
127,dummy-lora-7b-rank-8-57,169,56,13.46453857421875,7.07321572303772,0.0,4471,135,0,2,2558,1,1245,1,2000,14,13,8.7618793955389,0.02441232950074998,0.06606724003127443,0.0,0.04497991967871486,0.15602707938870414,43.965859109757695
128,dummy-lora-7b-rank-8-57,171,55,13.435396909713743,7.071094274520874,0.0,4471,136,0,2,2558,1,1245,1,2000,14,12,8.641952332037905,0.024386413313602896,0.06684910086004692,0.0,0.04417670682730924,0.15520251451466538,44.15252009641184
129,dummy-lora-7b-rank-8-86,447,2,7.08499813079834,7.070112466812134,0.0,231739,137,0,2,24866,1,590,1,2000,5,5,134.35745975814848,1.6630775955528745,0.01797635325343843,0.0,0.003389830508474576,0.024756014270387584,30297.607175462483
130,dummy-lora-7b-rank-8-87,816,23,9.656328916549684,7.068409442901611,0.0,231759,138,0,2,24866,1,590,1,2000,2,2,8.887448096512037,0.042807357806321465,0.03281589318748492,0.0,0.03898305084745763,0.11078199488240018,333.08609822579893
131,dummy-lora-7b-rank-8-88,364,2,7.082180738449097,7.066722393035889,0.0,231785,139,0,2,24866,1,590,1,2000,2,2,129.3799528047257,1.3855378827161766,0.01463846215716239,0.0,0.003389830508474576,0.021418123174111542,23805.911316069527
132,dummy-lora-7b-rank-8-89,448,2,7.08150053024292,7.066545009613037,0.0,231786,140,0,2,24866,1,590,1,2000,1,1,133.72988139267952,1.657998436792548,0.01801656880881525,0.0,0.003389830508474576,0.024796229825764404,30222.95319474557
133,dummy-lora-7b-rank-8-88,409,2,7.079299688339233,7.064189434051514,0.0,231785,141,0,2,24866,1,590,1,2000,2,1,132.36044621865977,1.53722251947447,0.016448162149119278,0.0,0.003389830508474576,0.02322782316606843,27332.43214415324
134,dummy-lora-7b-rank-8-90,751,28,9.822343826293944,7.062993049621582,0.0,53542,142,0,2,14512,1,371,1,2000,1,1,10.14731444683035,0.07345701516963768,0.05175027563395811,0.0,0.07547169811320754,0.20269367186037318,292.46009852114616
135,dummy-lora-7b-rank-8-91,448,3,7.102117300033569,7.062171697616577,0.0,231783,143,0,2,24866,1,590,1,2000,3,3,75.1021343647042,0.705611096811225,0.01801656880881525,0.0,0.005084745762711864,0.02818606033423898,11365.456333858569
136,dummy-lora-7b-rank-8-92,582,9,7.262402057647705,7.061541318893433,0.0,231740,144,0,2,24866,1,590,1,2000,4,4,44.80716368872044,0.26841446536516583,0.023405453229309096,0.0,0.015254237288135594,0.05391392780558028,2987.144245914696
137,dummy-lora-7b-rank-8-93,668,1,7.060957193374634,7.060826301574707,0.0,231784,145,0,2,24866,1,590,1,2000,1,1,7639.897996357013,231.1361102614456,0.026863990991715596,0.0,0.001694915254237288,0.03025382150019017,5118731.657559198
138,dummy-lora-7b-rank-8-94,645,29,9.842379570007324,7.059762239456177,0.0,231676,146,0,2,24866,1,590,1,2000,3,3,10.421842659283671,0.044650091336562864,0.025939033218048742,0.0,0.04915254237288136,0.12424411796381146,252.6398410164283
139,dummy-lora-7b-rank-8-95,870,1,7.058093786239624,7.057726860046387,0.0,231683,147,0,2,24866,1,590,1,2000,3,3,2725.3437296946067,104.59150748468838,0.03498753317783319,0.0,0.001694915254237288,0.038377363686307765,2376499.732293697
140,dummy-lora-7b-rank-8-96,826,52,13.337305068969728,7.056981325149536,0.0,231660,148,0,2,24866,1,590,1,2000,3,3,8.279827938992435,0.033356438891875194,0.033218048741253114,0.0,0.08813559322033898,0.20948923518193108,148.0815381396724
141,dummy-lora-7b-rank-8-97,409,2,7.070764780044556,7.0553364753723145,0.0,231767,149,0,2,24866,1,590,1,2000,2,2,129.6318709338443,1.505533087368971,0.016448162149119278,0.0,0.003389830508474576,0.02322782316606843,26768.981347838853
142,dummy-lora-7b-rank-8-98,361,4,7.121217489242554,7.05459189414978,0.0,43233,150,0,2,24866,1,590,1,2000,1,1,60.036987203343735,0.4214166865726897,0.014517815491031932,0.0,0.006779661016949152,0.028077137524930237,5538.412069508459
143,dummy-lora-7b-rank-8-99,855,2,7.068615198135376,7.053526878356934,0.0,231779,151,0,2,24866,1,590,1,2000,2,2,132.5528640278107,2.728200453634575,0.03438429984718089,0.0,0.003389830508474576,0.04116396086413004,56931.455099944695
144,dummy-lora-7b-rank-8-91,410,3,7.091966390609741,7.051968812942505,0.0,231783,152,0,2,24866,1,590,1,2000,3,1,75.00454214899679,0.6664870920859888,0.0164883777044961,0.0,0.005084745762711864,0.026657869229919827,10400.629844660889
145,dummy-lora-7b-rank-8-96,66,1,7.052002429962158,7.051787853240967,0.0,231782,153,0,2,24866,1,590,1,2000,1,1,4660.337777777778,28.167347929383606,0.002654226654870104,0.0,0.001694915254237288,0.00604405716334468,316902.9688888889
146,dummy-lora-7b-rank-8-101,889,7,7.198146343231201,7.050675392150879,0.0,231776,155,0,2,24866,1,590,1,2000,2,2,47.466975351554794,0.40333666972092613,0.03575162872999276,0.0,0.011864406779661017,0.059480442289314796,6123.239820350568
147,dummy-lora-7b-rank-8-102,357,4,7.115708112716675,7.04921293258667,0.0,231777,156,0,2,24866,1,590,1,2000,4,4,60.15473590987483,0.41982404211619223,0.014356953269524651,0.0,0.006779661016949152,0.027916275303422958,5489.119651776078
148,dummy-lora-7b-rank-8-91,433,3,7.087785482406616,7.048258543014526,0.0,231783,157,0,2,24866,1,590,1,2000,3,2,75.89760416917991,0.6978234952617296,0.017413335478162952,0.0,0.005084745762711864,0.02758282700358668,11106.349410089995
149,dummy-lora-7b-rank-8-103,1715,1,7.0468854904174805,7.046550989151001,0.0,231687,158,0,2,24866,1,590,1,2000,3,3,2989.5253029223095,216.32058001238306,0.06896967747124588,0.0,0.001694915254237288,0.07235950797972046,5133014.945117605
150,dummy-lora-7b-rank-8-14,1789,109,21.083142042160038,8.300694704055786,0.0,237825,159,0,2,59911,1,1932,1,2000,1,1,8.527318526482242,0.011163542909552763,0.02986096042462987,0.0,0.05641821946169772,0.1426973993480253,157.0121860793565
151,dummy-lora-7b-rank-8-104,299,95,18.412752866744995,7.043320178985596,0.0,273192,161,0,2,4653,1,1632,1,2000,10,1,8.355737934248843,0.015891838321280837,0.06425961745110681,0.0,0.05821078431372549,0.1806811860785578,43.01006157734405
152,dummy-lora-7b-rank-8-105,62,6,7.163389205932617,7.043028831481934,0.0,43233,162,0,2,25718,1,1790,1,2000,1,1,49.850293565333146,0.0757281916571686,0.002410762889804806,0.0,0.0033519553072625698,0.009114673504329946,614.8202873057754
153,dummy-lora-7b-rank-8-106,61,4,7.108996629714966,7.04189133644104,0.0,43233,163,0,2,25718,1,1790,1,2000,1,1,59.60781638598735,0.10194655334385574,0.0023718796173885994,0.0,0.0022346368715083797,0.006841153360405359,1028.234832658282
154,dummy-lora-7b-rank-8-106,62,6,7.1612701416015625,7.040661334991455,0.0,43233,164,0,2,25718,1,1790,1,2000,1,1,49.747611046316244,0.07557220538459507,0.002410762889804806,0.0,0.0033519553072625698,0.009114673504329946,613.5538695712337
155,dummy-lora-7b-rank-8-106,60,4,7.106257677078247,7.039665937423706,0.0,43233,165,0,2,25718,1,1790,1,2000,1,1,60.06751018596092,0.10214885694948642,0.002332996344972393,0.0,0.0022346368715083797,0.0068022700879891524,1021.1476731613355
156,dummy-lora-7b-rank-8-14,794,28,11.045130729675291,8.294544696807861,0.0,273061,166,0,2,59911,1,1932,1,2000,1,1,10.179648869521296,0.015356181802604977,0.013252991938041428,0.0,0.014492753623188406,0.04223849918441824,309.0250549676108
157,dummy-lora-7b-rank-8-14,1586,47,13.455553531646729,8.291709899902344,0.0,273060,167,0,2,59911,1,1932,1,2000,1,1,9.10174733236898,0.014548629023046801,0.026472601024853534,0.0,0.024327122153209108,0.07512684533127176,325.3390535825508
158,dummy-lora-7b-rank-8-14,690,38,12.284627676010132,8.290948867797852,0.0,273058,169,0,2,59911,1,1932,1,2000,1,1,9.515036592792553,0.012733762587423455,0.011517083674116607,0.0,0.019668737060041408,0.05085455779419942,191.80310605471306
159,dummy-lora-7b-rank-8-14,787,138,29.4128999710083,13.283966541290283,0.0,273056,171,0,2,59911,1,1932,1,2000,1,1,8.556052425991856,0.00967164354020208,0.013136151958738795,0.0,0.07142857142857142,0.15599329481588164,65.90640383209669
160,dummy-lora-7b-rank-8-14,1097,148,30.637375116348267,13.283165216445925,0.0,273055,172,0,2,59911,1,1932,1,2000,1,1,8.528190038823539,0.009883457940145,0.018310493899283936,0.0,0.07660455486542443,0.1715196036301328,80.26870759514317
161,dummy-lora-7b-rank-8-14,1240,160,31.98093581199646,13.282514333724976,0.0,273054,173,0,2,59911,1,1932,1,2000,1,1,8.556872043232532,0.009964950140737826,0.020697367762180566,0.0,0.08281573498964803,0.18632883774147663,83.4295024215172
162,dummy-lora-7b-rank-8-14,1883,53,22.20069360733032,15.812800884246826,0.0,273053,175,0,2,59911,1,1932,1,2000,1,1,8.296945847020492,0.013509209156129088,0.03142995443240807,0.0,0.027432712215320912,0.08629537886304989,311.3702884853539
163,dummy-lora-7b-rank-8-14,1546,46,20.934106826782227,15.760626792907717,0.0,273049,178,0,2,59911,1,1932,1,2000,1,1,8.891500440478127,0.014192379430973887,0.025804944000267064,0.0,0.023809523809523808,0.07342399161931468,316.6147330761559
164,dummy-lora-7b-rank-8-14,1781,25,19.604560136795044,16.98090147972107,0.0,273047,180,0,2,59911,1,1932,1,2000,1,1,9.528678562127116,0.021194581106824876,0.029727429019712575,0.0,0.012939958592132506,0.05560734620397759,697.88041789019
165,dummy-lora-7b-rank-8-14,767,55,23.48905158042908,16.97928786277771,0.0,273045,182,0,2,59911,1,1932,1,2000,1,1,8.448847359984244,0.010712852920104005,0.01280232344644556,0.0,0.028467908902691512,0.06973814125182859,134.7207115401124
166,dummy-lora-7b-rank-8-14,728,34,20.882549285888672,16.97754716873169,0.0,273044,183,0,2,59911,1,1932,1,2000,1,1,8.706781451056813,0.012124972995544924,0.012151357847473752,0.0,0.017598343685300208,0.04734804521807417,203.84111867768306
167,dummy-lora-7b-rank-8-14,938,44,22.17006516456604,16.976989269256592,0.0,237828,188,0,2,59911,1,1932,1,2000,1,1,8.472820518518168,0.011785926627057701,0.01565655722655272,0.0,0.022774327122153208,0.06120521147085914,197.5707693636282
168,dummy-lora-7b-rank-8-30,432,2,8.257897138595581,8.227891206741333,0.0,161001,190,0,2,24866,1,590,1,2000,5,1,66.65348737425906,0.8049335397099455,0.017373119922786135,0.0,0.003389830508474576,0.02415278093973529,14530.460247588475
169,dummy-lora-7b-rank-8-108,69,1,8.227369785308838,8.2271568775177,0.0,231781,192,0,2,24866,1,590,1,2000,1,1,4696.868980963046,28.954806193485883,0.002774873321000563,0.0,0.001694915254237288,0.006164703829475139,333477.6976483763
170,dummy-lora-7b-rank-8-109,448,3,8.283132314682007,8.226131439208984,0.0,231773,193,0,2,24866,1,590,1,2000,4,3,52.630770582108845,0.4944846916882699,0.01801656880881525,0.0,0.005084745762711864,0.02818606033423898,7964.789948092472
171,dummy-lora-7b-rank-8-110,325,2,8.254621982574463,8.224921941757202,0.0,43233,194,0,2,24866,1,590,1,2000,1,1,67.33997479349127,0.6683397048693459,0.01307005549746642,0.0,0.003389830508474576,0.019849716514415573,11077.425853529312
172,dummy-lora-7b-rank-8-102,678,4,8.307276487350464,8.223865747451782,0.0,231749,195,0,2,24866,1,590,1,2000,2,2,47.95545519508361,0.4894509823192129,0.02726614654548379,0.0,0.006779661016949152,0.040825468579382095,8224.360565956838
173,dummy-lora-7b-rank-8-111,1121,31,11.053862810134888,8.221960067749023,0.0,231661,196,0,2,24866,1,590,1,2000,4,4,10.94670361944798,0.05302667393641222,0.04508163757741494,0.0,0.05254237288135593,0.1501663833401268,417.7403348969987
174,dummy-lora-7b-rank-8-109,410,3,8.278497219085693,8.22151231765747,0.0,231773,197,0,2,24866,1,590,1,2000,4,2,52.64552407410507,0.46780583210269633,0.0164883777044961,0.0,0.005084745762711864,0.026657869229919827,7300.179338275902
175,dummy-lora-7b-rank-8-112,363,2,8.250142574310303,8.220374822616577,0.0,231772,198,0,2,24866,1,590,1,2000,6,6,67.18680068879901,0.7181566091617438,0.014598246601785572,0.0,0.003389830508474576,0.021377907618734725,12328.777926394618
176,dummy-lora-7b-rank-8-112,447,2,8.248997449874878,8.218957662582397,0.0,231772,199,0,2,24866,1,590,1,2000,6,5,66.57836756722436,0.8241075087966581,0.01797635325343843,0.0,0.003389830508474576,0.024756014270387584,15013.421886409093
177,dummy-lora-7b-rank-8-113,1769,1,8.21807336807251,8.217712163925171,0.0,231688,200,0,2,24866,1,590,1,2000,3,3,2768.517491749175,206.34078683528128,0.07114131746159415,0.0,0.001694915254237288,0.07453114797006873,4903044.477887789
178,dummy-lora-7b-rank-8-114,918,117,22.24005937576294,8.216639280319214,0.0,231500,201,0,2,24866,1,590,1,2000,3,3,8.343185842233583,0.030914573362050335,0.036917879835920535,0.0,0.19830508474576272,0.433528049327446,82.1482913696845
179,dummy-lora-7b-rank-8-112,561,3,8.272936344146729,8.215922594070435,0.0,231772,202,0,2,24866,1,590,1,2000,6,4,52.61888572468041,0.5740793764314894,0.022560926566395884,0.0,0.005084745762711864,0.03273041809181961,9944.969401964598
180,dummy-lora-7b-rank-8-115,358,3,8.271076202392578,8.214169263839722,0.0,43233,203,0,2,24866,1,590,1,2000,1,1,52.717648783962126,0.43169885738111063,0.014397168824901472,0.0,0.005084745762711864,0.0245666603503252,6396.408052454071
181,dummy-lora-7b-rank-8-115,506,3,8.270006895065308,8.21307373046875,0.0,43233,204,0,2,24866,1,590,1,2000,1,1,52.69336460143638,0.5360419144510331,0.020349071020670795,0.0,0.005084745762711864,0.030518562546094523,8993.000891978476
182,dummy-lora-7b-rank-8-112,471,2,8.241611957550049,8.212002277374268,0.0,231772,205,0,2,24866,1,590,1,2000,6,3,67.54547796959547,0.868674955174608,0.018941526582482104,0.0,0.003389830508474576,0.025721187599431258,16042.051017778924
183,dummy-lora-7b-rank-8-116,66,1,8.211682081222534,8.211541175842285,0.0,231774,206,0,2,24866,1,590,1,2000,1,1,7096.961082910321,42.89443847114254,0.002654226654870104,0.0,0.001694915254237288,0.00604405716334468,482593.35363790183
184,dummy-lora-7b-rank-8-109,364,3,8.267231941223145,8.210203886032104,0.0,231773,207,0,2,24866,1,590,1,2000,4,1,52.605686621264,0.43501314571365257,0.01463846215716239,0.0,0.005084745762711864,0.02480795368258612,6488.034683289226
185,dummy-lora-7b-rank-8-112,119,2,8.238829374313354,8.209110975265503,0.0,231772,208,0,2,24866,1,590,1,2000,6,1,67.29837622745652,0.3891633626753792,0.004785651089841551,0.0,0.003389830508474576,0.011565312106790702,4138.850137988576
186,dummy-lora-7b-rank-8-38,889,7,8.37167501449585,8.207916259765625,0.0,160988,209,0,2,24866,1,590,1,2000,4,2,42.74580624120992,0.36321992303435985,0.03575162872999276,0.0,0.011864406779661017,0.059480442289314796,5514.20900511608
187,dummy-lora-7b-rank-8-39,608,7,8.370716571807861,8.206780910491943,0.0,160987,212,0,2,24866,1,590,1,2000,2,2,42.69967829946655,0.29389500028051696,0.02445105766910641,0.0,0.011864406779661017,0.04817987122842844,3794.171414609742
188,dummy-lora-7b-rank-8-30,561,3,8.262353658676147,8.20507526397705,0.0,161001,213,0,2,24866,1,590,1,2000,5,4,52.37576953334749,0.571426944902417,0.022560926566395884,0.0,0.005084745762711864,0.03273041809181961,9899.020441802675
189,dummy-lora-7b-rank-8-120,1219,11,9.91382384300232,9.4796404838562,0.0,161004,215,0,2,24866,1,590,1,2000,3,1,25.334918458489476,0.19878905024666452,0.04902276200434328,0.0,0.01864406779661017,0.08631089759756362,2858.2394369986764
190,dummy-lora-7b-rank-8-32,505,4,9.578845739364624,9.478461742401125,0.0,161003,216,0,2,24866,1,590,1,2000,1,1,39.84698877306556,0.33738622214362657,0.020308855465293974,0.0,0.006779661016949152,0.03386817749919228,5110.376310145658
191,dummy-lora-7b-rank-8-30,503,2,10.798092126846312,10.776395797729492,0.0,161001,217,0,2,24866,1,590,1,2000,5,3,92.18149251107886,1.2448228097052683,0.020228424354540336,0.0,0.003389830508474576,0.02700808537148949,23368.00835155849
192,dummy-lora-7b-rank-8-2,358,4,9.576430320739746,9.476076126098633,0.0,160977,218,0,2,24866,1,590,1,2000,12,2,39.858822187799944,0.2785781995339387,0.014397168824901472,0.0,0.006779661016949152,0.027956490858799775,3647.0822301836947
193,dummy-lora-7b-rank-8-40,1323,2,9.504516124725342,9.47494387626648,0.0,160984,219,0,2,24866,1,590,1,2000,4,2,67.63097512798807,2.0284166374405403,0.053205179763532534,0.0,0.003389830508474576,0.059984840780481684,44873.151997420086
