PromptTokens,DecodeTokens,UserID,TIMESTAMP,app,input99app,output99app,sys99app,llmcalls,llmcalls_made,interaction_id,ArrivalTime
13997,464,6103,2024-09-04 06:02:08,21,54182.2,1993.3999999999994,0,1.0,0.0,11981,128
20386,291,6103,2024-09-04 06:02:08,21,54182.2,1993.3999999999994,0,1.0,0.0,11986,128
3502,51,338174,2024-09-04 06:02:08,7,14400.679999999997,184.0,0,1.0,0.0,4030,128
2733,36,338494,2024-09-04 06:02:08,7,14400.679999999997,184.0,0,1.0,0.0,4029,128
3774,43,338210,2024-09-04 06:02:08,7,14400.679999999997,184.0,0,1.0,0.0,4028,128
6510,77,336487,2024-09-04 06:02:08,7,14400.679999999997,184.0,0,1.0,0.0,4027,128
3584,73,9059,2024-09-04 06:02:08,7,14400.679999999997,184.0,0,1.0,0.0,4026,128
5539,44,334928,2024-09-04 06:02:08,7,14400.679999999997,184.0,0,1.0,0.0,4025,128
3884,56,338493,2024-09-04 06:02:08,7,14400.679999999997,184.0,0,1.0,0.0,4024,128
1225,51,253538,2024-09-04 06:02:08,7,14400.679999999997,184.0,0,1.0,0.0,4023,128
3168,55,338284,2024-09-04 06:02:08,7,14400.679999999997,184.0,0,1.0,0.0,4022,128
2983,41,338492,2024-09-04 06:02:08,7,14400.679999999997,184.0,0,1.0,0.0,4021,128
3418,40,186092,2024-09-04 06:02:08,7,14400.679999999997,184.0,0,1.0,0.0,4020,128
3147,112,11242,2024-09-04 06:02:08,7,14400.679999999997,184.0,0,1.0,0.0,4018,128
4353,300,308719,2024-09-04 06:02:08,22,34384.09000000002,1643.7700000000004,0,,,7539,128
5487,394,337587,2024-09-04 06:02:08,17,24202.6,586.7999999999993,0,3.0,2.0,9622,128
10503,84,6103,2024-09-04 06:02:08,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6418,128
20024,100,6103,2024-09-04 06:02:08,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6417,128
13239,646,11257,2024-09-04 06:02:08,13,19269.530000000002,1040.2400000000002,0,1.0,0.0,7040,128
1630,2,37357,2024-09-04 06:02:09,5,15617.039999999963,417.0799999999999,0,2.0,0.0,2279,129
2955,98,11227,2024-09-04 06:02:09,7,14400.679999999997,184.0,0,1.0,0.0,4032,129
2542,42,6,2024-09-04 06:02:09,7,14400.679999999997,184.0,0,1.0,0.0,4033,129
3309,40,6,2024-09-04 06:02:09,7,14400.679999999997,184.0,0,1.0,0.0,4034,129
4682,39,71068,2024-09-04 06:02:09,7,14400.679999999997,184.0,0,1.0,0.0,2179,129
4321,52,310970,2024-09-04 06:02:09,7,14400.679999999997,184.0,0,1.0,0.0,4035,129
350,1,245118,2024-09-04 06:02:09,14,35354.55000000004,776.8000000000002,0,3.0,0.0,7272,129
3355,25,257841,2024-09-04 06:02:09,14,35354.55000000004,776.8000000000002,0,2.0,1.0,7271,129
2978,44,336848,2024-09-04 06:02:09,7,14400.679999999997,184.0,0,1.0,0.0,4037,129
3162,42,120667,2024-09-04 06:02:09,7,14400.679999999997,184.0,0,1.0,0.0,4031,129
2633,33,327817,2024-09-04 06:02:09,7,14400.679999999997,184.0,0,1.0,0.0,4038,129
3159,48,124103,2024-09-04 06:02:09,7,14400.679999999997,184.0,0,1.0,0.0,4039,129
3244,41,338345,2024-09-04 06:02:09,7,14400.679999999997,184.0,0,1.0,0.0,4040,129
6367,42,23880,2024-09-04 06:02:09,7,14400.679999999997,184.0,0,1.0,0.0,4041,129
7811,72,63950,2024-09-04 06:02:09,7,14400.679999999997,184.0,0,1.0,0.0,4042,129
2542,35,6,2024-09-04 06:02:09,7,14400.679999999997,184.0,0,1.0,0.0,4036,129
3228,174,11172,2024-09-04 06:02:09,7,14400.679999999997,184.0,0,1.0,0.0,2267,129
1076,6,37299,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,3.0,0.0,9706,129
1314,54,143550,2024-09-04 06:02:09,7,14400.679999999997,184.0,0,1.0,0.0,4043,129
3249,16,329805,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,5.0,3.0,9711,129
3285,21,257840,2024-09-04 06:02:09,14,35354.55000000004,776.8000000000002,0,3.0,1.0,7269,129
362,2,11938,2024-09-04 06:02:09,14,35354.55000000004,776.8000000000002,0,2.0,0.0,7270,129
20880,678,256529,2024-09-04 06:02:09,14,35354.55000000004,776.8000000000002,0,3.0,2.0,7236,129
4203,81,6103,2024-09-04 06:02:09,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6421,129
350,1,257841,2024-09-04 06:02:09,14,35354.55000000004,776.8000000000002,0,2.0,0.0,7271,129
12678,3,249105,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,2.0,9602,129
3135,22,37167,2024-09-04 06:02:09,6,8604.48000000002,425.0,0,10.0,3.0,2427,129
3371,20,11938,2024-09-04 06:02:09,14,35354.55000000004,776.8000000000002,0,2.0,1.0,7270,129
10126,79,257324,2024-09-04 06:02:09,14,35354.55000000004,776.8000000000002,0,3.0,2.0,7255,129
3576,8,186489,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,0.0,9705,129
3271,13,186489,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,1.0,9705,129
8549,39,329805,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,1.0,9701,129
3455,8,186489,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,2.0,9705,129
2855,16,186489,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,3.0,9705,129
1264,26,338496,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,3.0,2.0,9690,129
2230,65,337587,2024-09-04 06:02:09,7,14400.679999999997,184.0,0,1.0,0.0,4044,129
6333,35,37397,2024-09-04 06:02:09,5,15617.039999999963,417.0799999999999,0,2.0,1.0,2274,129
2403,83,186162,2024-09-04 06:02:09,3,4411.68,389.6800000000005,0,1.0,0.0,1768,129
5817,151,6103,2024-09-04 06:02:09,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6850,129
1166,92,6103,2024-09-04 06:02:09,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6849,129
903,28,6103,2024-09-04 06:02:09,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6848,129
185,13,6103,2024-09-04 06:02:09,11,6083.440000000004,180.4000000000001,0,1.0,0.0,6847,129
359,1,142669,2024-09-04 06:02:09,5,15617.039999999963,417.0799999999999,0,5.0,0.0,2280,129
545,6,253538,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,0.0,9707,129
1409,618,11242,2024-09-04 06:02:09,18,23468.500000000102,944.9000000000001,0,30.0,27.0,73,129
1273,605,11242,2024-09-04 06:02:09,18,23468.500000000102,944.9000000000001,0,30.0,28.0,73,129
1307,543,11256,2024-09-04 06:02:09,18,23468.500000000102,944.9000000000001,0,35.0,25.0,95,129
1776,678,11256,2024-09-04 06:02:09,18,23468.500000000102,944.9000000000001,0,35.0,26.0,95,129
6445,194,142594,2024-09-04 06:02:09,0,19765.080000000005,501.41000000000025,0,1.0,0.0,128,129
7778,46,333843,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,1.0,9697,129
3572,31,245074,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,2.0,0.0,9710,129
1133,6,13446,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,0.0,9709,129
1501,4,185980,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,0.0,9708,129
1469,161,6103,2024-09-04 06:02:09,2,3053.94,263.47,0,1.0,0.0,1069,129
18616,3,8995,2024-09-04 06:02:09,5,15617.039999999963,417.0799999999999,0,3.0,1.0,2277,129
1645,76,6103,2024-09-04 06:02:09,2,3053.94,263.47,0,1.0,0.0,1068,129
1248,42,6103,2024-09-04 06:02:09,2,3053.94,263.47,0,1.0,0.0,1066,129
6144,29,6,2024-09-04 06:02:09,5,15617.039999999963,417.0799999999999,0,2.0,1.0,2273,129
3203,38,6,2024-09-04 06:02:09,7,14400.679999999997,184.0,0,1.0,0.0,4045,129
9667,67,110425,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,1.0,9699,129
4512,40,338510,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,3.0,2.0,9700,129
1252,389,11256,2024-09-04 06:02:09,18,23468.500000000102,944.9000000000001,0,35.0,24.0,95,129
3569,8,329805,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,5.0,2.0,9711,129
3264,8,329805,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,5.0,1.0,9711,129
2903,8,329805,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,5.0,0.0,9711,129
3571,27,245074,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,2.0,1.0,9710,129
24737,3,119632,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,2.0,9593,129
363,1,185980,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,1.0,9708,129
110,1,6103,2024-09-04 06:02:09,2,3053.94,263.47,0,1.0,0.0,1062,129
1273,29,6103,2024-09-04 06:02:09,2,3053.94,263.47,0,1.0,0.0,1063,129
633,60,6103,2024-09-04 06:02:09,2,3053.94,263.47,0,1.0,0.0,1064,129
657,65,6103,2024-09-04 06:02:09,2,3053.94,263.47,0,1.0,0.0,1065,129
1699,47,6103,2024-09-04 06:02:09,2,3053.94,263.47,0,1.0,0.0,1067,129
1246,151,186055,2024-09-04 06:02:09,3,4411.68,389.6800000000005,0,1.0,0.0,1767,129
3577,16,332951,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,3.0,2.0,9704,129
2453,190,186160,2024-09-04 06:02:09,3,4411.68,389.6800000000005,0,1.0,0.0,1765,129
3831,6,329805,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,0.0,9701,129
11532,165,338312,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,3.0,9578,129
10803,3,253538,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,2.0,9557,129
535,6,338510,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,3.0,0.0,9700,129
4950,6,110425,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,0.0,9699,129
5661,3,214062,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,3.0,1.0,9698,129
5233,39,245074,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,2.0,1.0,9681,129
5007,181,7474,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,3.0,2.0,9647,129
14601,3,320899,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,3.0,1.0,9691,129
2219,191,186161,2024-09-04 06:02:09,3,4411.68,389.6800000000005,0,1.0,0.0,1766,129
2901,34,337198,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,3.0,9695,129
3801,6,333843,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,0.0,9697,129
4987,300,308719,2024-09-04 06:02:09,22,34384.09000000002,1643.7700000000004,0,,,7539,129
3740,9,245277,2024-09-04 06:02:09,19,11625.800000000001,364.65000000000003,0,1.0,0.0,10782,129
2106,22,40819,2024-09-04 06:02:09,19,11625.800000000001,364.65000000000003,0,1.0,0.0,10783,129
5787,2,37299,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,3.0,1.0,9706,129
9498,109,119673,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,3.0,8914,129
5272,3,338510,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,3.0,1.0,9700,129
5247,125,320139,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,3.0,2.0,9662,129
35170,3,336768,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,2.0,9589,129
1233,59,61008,2024-09-04 06:02:09,19,11625.800000000001,364.65000000000003,0,2.0,0.0,4147,129
8590,27,338499,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,3.0,9624,129
3456,14,332951,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,3.0,1.0,9704,129
2911,18,337800,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,3.0,2.0,9703,129
3272,13,332951,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,3.0,0.0,9704,129
9768,3,328349,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,2.0,9507,129
16377,3,68974,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,2.0,9623,129
3864,28,338552,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,3.0,9702,129
3272,18,337800,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,3.0,1.0,9703,129
3583,23,338552,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,2.0,9702,129
3577,18,337800,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,3.0,0.0,9703,129
3278,23,338552,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,1.0,9702,129
9537,3,253538,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,2.0,9582,129
4485,22,328988,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,7.0,3.0,9660,129
2917,23,338552,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,0.0,9702,129
7105,3,251560,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,2.0,9526,129
6769,46,186489,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,1.0,9694,129
7109,54,328988,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,7.0,4.0,9660,129
12284,3,338503,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,2.0,9596,129
930,6,214062,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,3.0,0.0,9698,129
79714,126,2032,2024-09-04 06:02:09,1,79522.88,647.2600000000012,0,2.0,1.0,233,129
6319,3,243432,2024-09-04 06:02:09,5,15617.039999999963,417.0799999999999,0,3.0,0.0,2278,129
11968,505,338498,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,3.0,9475,129
1445,198,71472,2024-09-04 06:02:09,16,12431.349999999964,240.16999999999996,0,1.0,0.0,7490,129
3742,239,71506,2024-09-04 06:02:09,16,12431.349999999964,240.16999999999996,0,1.0,0.0,7491,129
5303,18,253538,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,1.0,9707,129
26056,285,6103,2024-09-04 06:02:09,21,54182.2,1993.3999999999994,0,1.0,0.0,11995,129
6489,300,142428,2024-09-04 06:02:09,5,15617.039999999963,417.0799999999999,0,4.0,1.0,2265,129
15235,262,253538,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,3.0,9531,129
25852,300,6103,2024-09-04 06:02:09,21,54182.2,1993.3999999999994,0,1.0,0.0,11997,129
7886,51,60598,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,5.0,2.0,9639,129
7134,156,328468,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,3.0,9550,129
9014,13,338518,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,7.0,5.0,9554,129
2601,17,761418,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,,,7539,129
8362,1093,6103,2024-09-04 06:02:09,21,54182.2,1993.3999999999994,0,1.0,0.0,11999,129
9573,203,6103,2024-09-04 06:02:09,21,54182.2,1993.3999999999994,0,1.0,0.0,11996,129
22907,26,142608,2024-09-04 06:02:09,5,15617.039999999963,417.0799999999999,0,5.0,3.0,2261,129
9401,10,37357,2024-09-04 06:02:09,5,15617.039999999963,417.0799999999999,0,2.0,1.0,2275,129
36020,1945,6103,2024-09-04 06:02:09,21,54182.2,1993.3999999999994,0,1.0,0.0,11994,129
3850,13,329805,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,5.0,4.0,9711,129
19993,373,6103,2024-09-04 06:02:09,21,54182.2,1993.3999999999994,0,1.0,0.0,11992,129
10233,274,6103,2024-09-04 06:02:09,21,54182.2,1993.3999999999994,0,1.0,0.0,11993,129
16263,3,331225,2024-09-04 06:02:09,17,24202.6,586.7999999999993,0,4.0,2.0,9549,129
15330,1439,6103,2024-09-04 06:02:09,21,54182.2,1993.3999999999994,0,1.0,0.0,11998,129
1480,244,11238,2024-09-04 06:02:10,0,19765.080000000005,501.41000000000025,0,2.0,1.0,74,130
3572,11,13446,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,2.0,9720,130
10672,325,155741,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,3.0,9187,130
6755,24,251560,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,3.0,9526,130
3462,22,253538,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,0.0,9722,130
4497,37,253538,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,3.0,9722,130
5493,3,338363,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,3.0,1.0,9723,130
2978,23,13446,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,3.0,9720,130
8606,145,146851,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,3.0,9534,130
3774,23,253538,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,2.0,9722,130
3583,22,253538,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,1.0,9722,130
17892,74,333908,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,3.0,9533,130
545,67,142595,2024-09-04 06:02:10,0,19765.080000000005,501.41000000000025,0,1.0,0.0,129,130
7938,249,142596,2024-09-04 06:02:10,0,19765.080000000005,501.41000000000025,0,1.0,0.0,130,130
4715,349,11246,2024-09-04 06:02:10,0,19765.080000000005,501.41000000000025,0,2.0,1.0,60,130
3582,21,60598,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,3.0,9665,130
788,6,338363,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,3.0,0.0,9723,130
9378,430,253538,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,3.0,9433,130
983,6,122470,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,0.0,9724,130
32013,231,44132,2024-09-04 06:02:10,1,79522.88,647.2600000000012,0,2.0,1.0,228,130
8859,724,324020,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,3.0,2.0,9523,130
5421,3,338378,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,3.0,1.0,9725,130
19300,43,69765,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,1.0,9714,130
5857,37,13446,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,1.0,9709,130
8304,3,336121,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,2.0,9668,130
9569,3,27750,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,2.0,9664,130
529,6,253538,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,0.0,9726,130
17513,367,258142,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,3.0,9451,130
749,6,338378,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,3.0,0.0,9725,130
2088,320,11235,2024-09-04 06:02:10,0,19765.080000000005,501.41000000000025,0,1.0,0.0,132,130
1899,169,37389,2024-09-04 06:02:10,0,19765.080000000005,501.41000000000025,0,1.0,0.0,131,130
16644,181,257051,2024-09-04 06:02:10,14,35354.55000000004,776.8000000000002,0,3.0,2.0,7237,130
13383,226,257832,2024-09-04 06:02:10,14,35354.55000000004,776.8000000000002,0,3.0,2.0,7243,130
4191,13,245118,2024-09-04 06:02:10,14,35354.55000000004,776.8000000000002,0,3.0,1.0,7272,130
17480,446,257829,2024-09-04 06:02:10,14,35354.55000000004,776.8000000000002,0,3.0,2.0,7230,130
6579,6,69765,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,0.0,9714,130
13615,321,338497,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,3.0,8723,130
2175,6,336014,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,0.0,9713,130
14229,3,44260,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,2.0,9580,130
5293,61,253538,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,0.0,9712,130
12803,3,338501,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,2.0,9658,130
108,1,6103,2024-09-04 06:02:10,2,3053.94,263.47,0,1.0,0.0,1070,130
1382,61,6103,2024-09-04 06:02:10,2,3053.94,263.47,0,1.0,0.0,1071,130
85,1,6103,2024-09-04 06:02:10,2,3053.94,263.47,0,1.0,0.0,1072,130
4492,39,253538,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,2.0,1.0,9721,130
3267,11,13446,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,1.0,9720,130
19664,106,6103,2024-09-04 06:02:10,21,54182.2,1993.3999999999994,0,1.0,0.0,12009,130
2916,21,110425,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,3.0,9717,130
1174,87,186004,2024-09-04 06:02:10,3,4411.68,389.6800000000005,0,1.0,0.0,1769,130
3135,126,86117,2024-09-04 06:02:10,3,4411.68,389.6800000000005,0,1.0,0.0,1770,130
2584,111,77331,2024-09-04 06:02:10,3,4411.68,389.6800000000005,0,1.0,0.0,1771,130
4361,300,308719,2024-09-04 06:02:10,22,34384.09000000002,1643.7700000000004,0,,,7539,130
475,23,308715,2024-09-04 06:02:10,22,34384.09000000002,1643.7700000000004,0,,,7539,130
5915,361,6103,2024-09-04 06:02:10,6,8604.48000000002,425.0,0,4.0,3.0,2426,130
1899,132,11282,2024-09-04 06:02:10,6,8604.48000000002,425.0,0,13.0,8.0,2425,130
25335,3,330985,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,2.0,9605,130
535,9,253538,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,1.0,9712,130
5530,3,338506,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,2.0,9513,130
2916,21,60598,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,1.0,9665,130
4507,18,333843,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,0.0,9715,130
3305,3,124125,2024-09-04 06:02:10,9,21119.0,492.5,0,2.0,0.0,5893,130
10115,270,122470,2024-09-04 06:02:10,9,21119.0,492.5,0,4.0,3.0,5890,130
1592,6,141288,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,0.0,9716,130
3582,21,110425,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,0.0,9717,130
4362,300,308719,2024-09-04 06:02:10,22,34384.09000000002,1643.7700000000004,0,,,7539,130
4363,51,333892,2024-09-04 06:02:10,7,14400.679999999997,184.0,0,1.0,0.0,4046,130
3376,37,338495,2024-09-04 06:02:10,7,14400.679999999997,184.0,0,1.0,0.0,4047,130
5081,104,308719,2024-09-04 06:02:10,22,34384.09000000002,1643.7700000000004,0,,,7539,130
9314,46,6103,2024-09-04 06:02:10,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6424,130
595,52,6103,2024-09-04 06:02:10,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6423,130
9383,58,6103,2024-09-04 06:02:10,10,52033.49000000002,161.2900000000002,0,1.0,0.0,6422,130
12489,238,6103,2024-09-04 06:02:10,21,54182.2,1993.3999999999994,0,1.0,0.0,12010,130
8676,363,6103,2024-09-04 06:02:10,21,54182.2,1993.3999999999994,0,1.0,0.0,12011,130
7826,17,6103,2024-09-04 06:02:10,21,54182.2,1993.3999999999994,0,1.0,0.0,12012,130
8367,194,6103,2024-09-04 06:02:10,21,54182.2,1993.3999999999994,0,1.0,0.0,12013,130
10015,1812,6103,2024-09-04 06:02:10,21,54182.2,1993.3999999999994,0,1.0,0.0,12007,130
20837,166,6103,2024-09-04 06:02:10,21,54182.2,1993.3999999999994,0,1.0,0.0,12006,130
618,24,245277,2024-09-04 06:02:10,19,11625.800000000001,364.65000000000003,0,3.0,1.0,4119,130
3265,22,37470,2024-09-04 06:02:10,19,11625.800000000001,364.65000000000003,0,1.0,0.0,4070,130
365,1,40819,2024-09-04 06:02:10,19,11625.800000000001,364.65000000000003,0,2.0,0.0,10784,130
3769,21,253538,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,2.0,0.0,9721,130
11957,25,37472,2024-09-04 06:02:10,19,11625.800000000001,364.65000000000003,0,1.0,0.0,10785,130
26076,234,6103,2024-09-04 06:02:10,21,54182.2,1993.3999999999994,0,1.0,0.0,12005,130
20914,17,6103,2024-09-04 06:02:10,21,54182.2,1993.3999999999994,0,1.0,0.0,12004,130
28009,171,6103,2024-09-04 06:02:10,21,54182.2,1993.3999999999994,0,1.0,0.0,12003,130
2250,141,71529,2024-09-04 06:02:10,16,12431.349999999964,240.16999999999996,0,1.0,0.0,7492,130
2825,23,761419,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,,,7539,130
1473,27,37299,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,3.0,2.0,9706,130
9418,233,6103,2024-09-04 06:02:10,21,54182.2,1993.3999999999994,0,1.0,0.0,12002,130
28767,410,6103,2024-09-04 06:02:10,21,54182.2,1993.3999999999994,0,1.0,0.0,12001,130
25932,398,6103,2024-09-04 06:02:10,21,54182.2,1993.3999999999994,0,1.0,0.0,12000,130
2371,4,245277,2024-09-04 06:02:10,19,11625.800000000001,364.65000000000003,0,3.0,0.0,4119,130
4340,38,15781,2024-09-04 06:02:10,7,14400.679999999997,184.0,0,1.0,0.0,4049,130
3140,38,276799,2024-09-04 06:02:10,7,14400.679999999997,184.0,0,1.0,0.0,4048,130
2941,43,334659,2024-09-04 06:02:10,7,14400.679999999997,184.0,0,1.0,0.0,4051,130
363,1,6755,2024-09-04 06:02:10,5,15617.039999999963,417.0799999999999,0,2.0,0.0,2282,130
1632,41,243432,2024-09-04 06:02:10,5,15617.039999999963,417.0799999999999,0,3.0,1.0,2278,130
1397,424,11256,2024-09-04 06:02:10,18,23468.500000000102,944.9000000000001,0,35.0,27.0,95,130
1793,1128,142578,2024-09-04 06:02:10,18,23468.500000000102,944.9000000000001,0,32.0,30.0,69,130
8295,36,142669,2024-09-04 06:02:10,5,15617.039999999963,417.0799999999999,0,5.0,1.0,2280,130
1731,42,6103,2024-09-04 06:02:10,5,15617.039999999963,417.0799999999999,0,3.0,1.0,2281,130
693,16,243432,2024-09-04 06:02:10,5,15617.039999999963,417.0799999999999,0,3.0,2.0,2278,130
380,1,11247,2024-09-04 06:02:10,5,15617.039999999963,417.0799999999999,0,1.0,0.0,2283,130
14401,25,11220,2024-09-04 06:02:10,5,15617.039999999963,417.0799999999999,0,4.0,2.0,2247,130
3645,18,333843,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,1.0,9715,130
3863,26,60598,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,2.0,9665,130
3277,21,110425,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,1.0,9717,130
2898,27,333843,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,2.0,9715,130
2894,29,110425,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,2.0,9717,130
12083,38,320899,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,3.0,2.0,9691,130
4265,18,333843,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,3.0,9715,130
7112,46,761419,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,,,7539,130
2069,6,68827,2024-09-04 06:02:10,17,24202.6,586.7999999999993,0,4.0,0.0,9718,130
